Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,iteration,fold
0.6785714285714286,0.038167938931297676,0.620404462429216,0.7329097998676466,0.6785714285714286,0.5285231344182253,8.268519806999758e-17,9,1
0.7204301075268817,0.07071483474250587,0.6638188024056799,0.7722905188142153,0.7096774193548387,0.37395667683841094,1.3896783323734825e-16,9,2
0.6891385767790262,0.028920730905744926,0.6298687312518735,0.7441512772817166,0.6928838951310862,0.582048368081705,2.722112070906583e-15,9,3
0.6909090909090909,0.028591613680754573,0.6326246988425406,0.7450230702477016,0.6945454545454546,0.5810149563958573,1.0035255140213882e-15,9,4
0.7290836653386454,0.019193196184346974,0.669609954941954,0.7830577729909411,0.7330677290836654,0.588833474387241,1.389430794309441e-13,9,5
0.7014925373134329,0.0831337666780707,0.642822020413592,0.755642909447852,0.7014925373134329,0.5301559291166924,9.103586465745697e-12,10,1
0.7043795620437956,0.09626191057903717,0.6465136581992975,0.7577619486307278,0.7007299270072993,0.4772208656021216,5.6229834882558746e-12,10,2
0.717948717948718,0.10613598673300155,0.6605622781501466,0.7705334272387903,0.7142857142857143,0.47710782326979695,3.8506468077597394e-11,10,3
0.6966292134831461,0.08534573905688311,0.6376464875155387,0.7511849620240156,0.6928838951310862,0.4769545129301133,1.1511241669746511e-12,10,4
0.7148148148148148,0.12389380530973473,0.6569466264714798,0.7678975780173083,0.6962962962962963,0.27766075522668543,5.4193579504568315e-14,10,5
